Name, Imax, %normal, %emergency, kW, kvar, NumCustomers, TotalCustomers, NumPhases, kVBase
Transformer.MDV201_8146ELB-1A,    3.41926,    59.68,    43.76,    22.5228,    9.72917, 0, 4, 1, 7.2 
Transformer.MDV201_HN_21011_B1144229-1B,   0.912623,    23.89,    17.52,    6.12361,    2.46351, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_120_A28281-1A,    1.06073,    13.89,    10.18,     6.9294,    3.09132, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_918_A56770-1A,    3.09601,    54.04,    39.63,     20.397,    8.80383, 0, 3, 1, 7.2 
Transformer.MDV201_8102ELB-1A,    3.84457,    67.10,    49.21,    25.3217,    10.9509, 0, 4, 1, 7.2 
Transformer.MDV201_8145ELB-1A,    4.19239,    73.17,    53.66,    27.6141,    11.9567, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_913_A15010-1A,   0.864734,    22.64,    16.60,    5.70266,    2.48913, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_806_B39622-1B,    2.76906,    48.33,    35.44,    18.4105,    7.33067, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_641_AC14893-1A,    1.99432,    52.21,    38.29,      13.26,    5.71411, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_419_A827-1A,    0.60489,    15.84,    11.61,    4.03148,    1.78641, 0, 1, 1, 7.2 
Transformer.MDV201_HN_21026_B69647-1B,   0.971519,    42.39,    31.09,    6.41312,     2.5508, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_410_A819-1A,    2.19086,    57.36,    42.06,    14.6544,    6.32417, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_869_C58437-1C,    1.22377,    32.04,    23.49,    8.09454,    3.33666, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_507_ABC6580-1A,    1.40154,    36.69,    26.91,     9.2529,    3.99758, 0, 2, 1, 7.2 
Transformer.MDV201_C_1_159_A69461-1A,   0.449041,    11.76,     8.62,    2.93214,    1.32176, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_903_C28273-1C,    2.52455,    44.06,    32.31,    17.0856,    7.02669, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_800_B850-1B,    2.67321,    46.66,    34.22,    17.7903,    7.08391, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_635_AC63666-1A,      3.201,    83.80,    61.46,    21.2762,    9.22784, 0, 4, 1, 7.2 
Transformer.MDV201_HN_1_451_B52514-1B,    3.05509,    53.32,    39.10,    20.1608,    8.03089, 0, 4, 1, 7.2 
Transformer.MDV201_DA_8_919_A56782-1A,    1.73316,    45.37,    33.27,    11.4146,    4.92373, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_463_C62234-1C,    2.86774,    50.05,    36.70,    19.1336,     7.8669, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_053_A63763-1A,  0.0655086,     2.86,     2.10,   0.411801,   0.230833, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_281_A8186-1A,    1.07949,    47.10,    34.54,    7.17157,    3.09159, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_890_B52521-1B,    3.22716,    56.33,    41.31,     21.232,    8.46137, 0, 5, 1, 7.2 
Transformer.MDV201_HN_2_629_C28229-1C,    2.06076,    35.97,    26.38,    13.9151,    5.73276, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_078_C28275-1C,     1.4877,    25.97,    19.04,    10.0519,    4.16817, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_351_ABC69616-1A,   0.591325,    15.48,    11.35,    3.86731,      1.714, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_026_A39597-1A,    1.92931,    50.51,    37.04,     12.678,    5.46945, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_678_A56764-1A,    3.34285,    58.34,    42.79,    22.0401,    9.51904, 0, 4, 1, 7.2 
Transformer.MDV201_DA_8_923_A56785-1A,    2.08644,    54.62,    40.06,    13.7338,    5.92422, 0, 2, 1, 7.2 
Transformer.MDV201_HN_21038_AB28191-1A,  0.0715995,     4.69,     3.44,   0.462323,   0.232352, 0, 0, 1, 7.2 
Transformer.MDV201_HN_21038_AB28191-1B,   0.331191,    14.45,    10.60,    2.21285,   0.911048, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_149_ABC56778-1A,    0.50333,    21.96,    16.11,     3.3118,    1.44618, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_875_C63670-1C,   0.666641,    17.45,    12.80,    4.46941,    1.88009, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_623_C14865-1C,    1.70434,    44.62,    32.72,    11.5129,    4.73203, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_216_C44581-1C,    1.86694,    48.88,    35.84,     12.519,     5.1454, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_434_ABC63645-1B,    1.45001,    37.96,    27.84,    9.79478,    3.90358, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_166_C33824-1C,    1.09128,    28.57,    20.95,    7.29263,    3.01496, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_101_ABC69487-1A,    4.48637,    78.30,    57.42,    29.4721,     12.779, 0, 5, 1, 7.2 
Transformer.MDV201_C_1_391_A8120-1A,    3.76148,    49.24,    36.11,    24.8356,    10.7211, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_869_C830-1C,    4.57533,   119.78,    87.84,     30.727,    12.8346, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_721_C14850-1C,   0.804728,    14.05,    10.30,    5.40399,    2.30067, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_140_ABC8124-1C,   0.632002,    27.58,    20.22,    4.26301,     1.7633, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_540_C8108-1C,    2.31878,    40.47,    29.68,    15.6052,    6.42193, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_421_A808-1A,   0.959525,    25.12,    18.42,    6.41529,    2.79154, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_088_ABC8164-1C,    3.70849,    64.73,    47.47,    24.8101,    10.2189, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_860_B39603-1B,    2.70014,    70.69,    51.84,    17.9413,    7.16196, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_713_A63679-1A,    1.55895,    40.81,    29.93,    10.3682,    4.47521, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_428_B812-1B,    2.58651,    45.14,    33.11,    17.3628,    6.91527, 0, 4, 1, 7.2 
Transformer.MDV201_DA_8_692_B88660-1B,    3.91392,    51.23,    37.57,    26.1423,    10.4177, 0, 5, 1, 7.2 
Transformer.MDV201_HN_2_167_C14979-1C,    1.23569,    32.35,    23.72,    8.26013,    3.40652, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_674_A6597-1A,    2.68921,    70.40,    51.63,    17.7352,    7.66905, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_969_A63709-1A,    2.07232,    54.25,    39.79,    13.7809,    5.94421, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_853_B39587-1B,    2.00964,    52.61,    38.58,    13.2227,    5.26387, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_707_C52530-1C,    1.46466,    38.34,    28.12,    9.89262,    4.07074, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_151_C14833-1C,    2.08727,    54.65,    40.07,     14.132,    5.81002, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_409_A820-1A,    1.20427,    31.53,    23.12,    8.05063,    3.48652, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_732_C74453-1C,    3.17083,    55.34,    40.58,    20.9568,    8.62123, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_847_B14853-1B,    2.00133,    52.40,    38.42,    13.1783,    5.24613, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_681_A28225-1A,     4.2838,    74.77,    54.83,    28.4711,    12.3302, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_108_A39577-1A,    1.45401,    38.07,    27.92,    9.54462,    4.12175, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_539_C8098-1C,    1.63121,    28.47,    20.88,    10.9698,    4.53777, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_418_A835-1A,    1.28211,    33.57,    24.62,    8.57694,    3.71062, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_810_C58435-1C,    1.32732,    34.75,    25.48,    8.80712,    3.62586, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_072_A8187-1A,    1.25462,    54.74,    40.15,     8.3337,    3.59255, 0, 2, 1, 7.2 
Transformer.MDV201_C_1_410_A8131-1A,   0.607562,    15.91,    11.66,    4.00833,    1.77539, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_953_B14996-1B,    4.25093,   111.29,    81.61,    27.6982,    11.1966, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_841_B94728-1B,     4.1045,    71.64,    52.53,    27.0482,    10.8109, 0, 5, 1, 7.2 
Transformer.MDV201_HN_2_673_C62309-1C,   0.979795,    25.65,    18.81,     6.5187,    2.70101, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_218_B8161-1B,    1.66265,    43.53,    31.92,    11.1745,    4.44835, 0, 2, 1, 7.2 
Transformer.MDV201_HN_1_332_C28263-1C,   0.725452,    31.65,    23.21,    4.85666,    2.00242, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_159_ABC58426-1C,    1.58833,    41.58,    30.49,    10.5486,    4.33783, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_226_ABC822-1B,    1.37331,    35.95,    26.37,    9.19029,    3.66464, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_215_B1017348-1B,    2.32867,    60.96,    44.71,    15.1983,    6.05527, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_947_C8175-1C,   0.588505,    15.41,    11.30,    3.90021,    1.65002, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_835_B39615-1B,    3.23689,    84.74,    62.14,    21.5164,    8.62118, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_667_C89812-1C,    1.86606,    48.85,    35.83,    12.4401,    5.11181, 0, 2, 1, 7.2 
Transformer.MDV201_HN_1_307_A89825-1A,    1.10185,    28.85,    21.15,    7.23049,     3.1341, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_246_B39602-1B,    3.63906,    95.27,    69.87,     24.158,    9.70835, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_084_B38389-1B,   0.907725,    23.76,    17.43,    6.08528,    2.44915, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_679_A56772-1A,    2.92839,    76.67,    56.22,    19.2993,    8.35613, 0, 3, 1, 7.2 
Transformer.MDV201_HN_1_333_C1012409-1C,   0.515703,     9.00,     6.60,    3.42353,    1.50978, 0, 1, 1, 7.2 
Transformer.MDV201_C_1_390_A8122-1A,    2.08862,    54.68,    40.10,    13.7932,    5.94978, 0, 2, 1, 7.2 
Transformer.MDV201_HN_21090_ABC1011952-1A,   0.710208,    12.40,     9.09,    4.68136,    2.10377, 0, 0, 1, 7.2 
Transformer.MDV201_HN_21090_ABC1011952-1B,   0.690815,    12.06,     8.84,    4.60709,    1.92087, 0, 0, 1, 7.2 
Transformer.MDV201_HN_21090_ABC1011952-1C,   0.704864,    12.30,     9.02,    4.72707,    2.03062, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_940_B39775-1B,    2.83528,    74.23,    54.43,    18.4973,    7.39352, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_660_C62246-1C,    1.75543,    45.96,    33.70,    11.7104,    4.81248, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_525_C859-1C,   0.680333,    17.81,    13.06,    4.56381,    1.91752, 0, 1, 1, 7.2 
Transformer.MDV201_HN_1_238_A39569-1A,    2.03278,    53.22,    39.03,    13.3418,    5.75471, 0, 2, 1, 7.2 
Transformer.MDV201_HN_1_177_C69626-1C,    1.47034,    38.49,    28.23,    9.87571,    4.06338, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_920_A56783-1A,     4.8872,    85.30,    62.55,    32.1516,    13.9618, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_490_C8110-1C,    1.37978,    36.12,    26.49,    9.31221,    3.83521, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_934_B15006-1B,    2.53979,    66.49,    48.76,    16.5869,    6.61699, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_819_ABC8177-1A,    1.28905,    33.75,    24.75,    8.56363,    3.70211, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_654_A14881-1A,     1.2486,    32.69,    23.97,    8.29244,    3.58863, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_436_ABC63639-1B,    1.06821,    27.97,    20.51,    7.22426,    2.89386, 0, 1, 1, 7.2 
Transformer.MDV201_15005ELB-1B,    5.59892,    97.72,    71.66,    36.4577,    14.6865, 0, 4, 1, 7.2 
Transformer.MDV201_DA_8_727_C39744-1C,     1.5048,    39.40,    28.89,    9.94949,    4.09222, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_925_A56787-1A,    4.83463,    84.38,    61.88,    31.7751,    13.7953, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_648_A28250-1A,     2.5243,    66.09,    48.46,    16.7764,    7.24565, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_438_C14847-1C,   0.333689,     8.74,     6.41,    2.22767,   0.985999, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_411_A828-1A,    1.98206,    51.89,    38.05,    13.2588,    5.72009, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_234_ABC56762-1C,    2.01896,    52.86,    38.76,    13.4466,    5.52173, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_091_ABC44583-1C,    1.10881,    29.03,    21.29,    7.42738,    3.06974, 0, 2, 1, 7.2 
Transformer.MDV201_C_1_388_A8106-1A,    1.29436,    22.59,    16.57,    8.53372,    3.72612, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_492_ABC74428-1B,   0.314916,    13.74,    10.08,    2.09882,   0.866774, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_915_ABC39576-1B,    1.10738,    28.99,    21.26,    7.30767,    2.92307, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_807_B39621-1B,    1.98894,    52.07,    38.19,    13.2232,    5.26262, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_642_A14894-1A,    3.23082,    84.58,    62.03,    21.4592,    9.30692, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_248_ABC44584-1C,    3.25393,    56.79,    41.65,    21.8047,    8.96889, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_543_A852-1A,    2.71545,    35.55,    26.07,    17.9991,     7.7863, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_460_C62258-1C,    2.28345,    39.85,    29.23,    15.2313,    6.26747, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_693_B88665-1B,    2.46034,    42.94,    31.49,    16.4341,    6.54568, 0, 3, 1, 7.2 
Transformer.MDV201_39755ELB-1B,    3.03389,    52.95,    38.83,    19.7817,    7.87871, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_801_B840-1B,     3.8113,    66.52,    48.78,    25.3546,    10.1195, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_310_A39613-1A,    1.07809,    47.04,    34.50,    7.08721,    3.05371, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_613_ABC63682-1A,   0.427253,    11.19,     8.20,    2.81979,    1.27685, 0, 1, 1, 7.2 
Transformer.MDV201_795ELB-1A,    1.64018,    14.31,    10.50,    10.9245,    4.86952, 0, 2, 1, 7.2 
Transformer.MDV201_C_1_404_A8139-1A,   0.404171,    10.58,     7.76,    2.65534,    1.20724, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_891_B52522-1B,    1.62835,    42.63,    31.26,    10.7146,    4.26521, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_630_C28228-1C,    1.77259,    46.41,    34.03,    11.9742,    4.92094, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_160_B6573-1B,   0.952334,    41.55,    30.47,    6.23278,    2.47925, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_416_A844-1A,     1.4187,    37.14,    27.24,    9.49074,    4.10039, 0, 2, 1, 7.2 
Transformer.MDV201_6568ELB-1B,    6.05798,   105.73,    77.54,    39.4588,    15.9419, 0, 5, 1, 7.2 
Transformer.MDV201_C_1_408_A8137-1A,    1.52562,    39.94,    29.29,    10.1064,    4.36281, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_876_C63671-1C,    2.77109,    72.55,    53.20,     18.633,    7.68027, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_731_B14852-1B,   0.648375,    16.97,    12.45,    4.34853,    1.77454, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_624_C14866-1C,    2.13736,    55.96,    41.03,    14.4368,     5.9352, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_604_A28213-1A,    1.24578,    32.61,    23.92,    8.25847,    3.57395, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_303_A1144255-1A,   0.927929,    60.73,    44.54,    6.16561,    2.65767, 0, 1, 1, 7.2 
Transformer.MDV201_8088ELB-1A,    5.10186,    89.05,    65.30,    33.5247,    14.5782, 0, 6, 1, 7.2 
Transformer.MDV201_HN_2_186_ABC15011-1A,   0.987021,    17.23,    12.63,    6.50282,    2.86888, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_542_A851-1A,    1.22107,    21.31,    15.63,    8.07956,    3.53449, 0, 2, 1, 7.2 
Transformer.MDV201_102186FUSE-1C,    2.17585,    37.98,    27.85,    14.5762,     6.0008, 0, 3, 1, 7.2 
Transformer.MDV201_8107ELB-1A,    3.39448,    88.87,    65.17,    22.3409,    9.70394, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_870_C831-1C,    3.94303,   103.23,    75.70,    26.4953,    11.0098, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_722_C52525-1C,    1.15394,    30.21,    22.15,    7.78471,    3.21384, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_618_ABC28220-1A,     1.7514,    45.85,    33.62,    11.6476,     5.0255, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_086_ABC8167-1B,    4.40228,    76.84,    56.35,    29.5425,    11.8193, 0, 5, 1, 7.2 
Transformer.MDV201_HN_2_002_B15002-1B,  0.0815934,     3.56,     2.61,   0.517761,   0.256722, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_216_B1017349-1B,   0.661759,    28.87,    21.17,    4.31677,    1.72599, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_117_ABC28284-1C,     1.3919,    36.44,    26.72,    9.33668,    3.84392, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_677_A56760-1A,    3.21244,    84.10,    61.68,    21.1668,    9.18267, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_861_C39629-1C,    3.64846,    63.68,    46.70,    24.5304,    10.1013, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_716_C52523-1C,    1.40245,    61.19,    44.88,     9.4724,    3.89054, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_074_A8182-1A,   0.815844,    35.60,    26.11,    5.41727,    2.33969, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_067_ABC14836-1A,    1.48475,    38.87,    28.51,    9.85959,    4.25875, 0, 0, 1, 7.2 
Transformer.MDV201_HN_2_067_ABC14836-1C,  0.0120771,     0.53,     0.39,  0.0408943,   0.078407, 0, 5, 1, 7.2 
Transformer.MDV201_DA_8_673_A6595-1A,     1.5382,    40.27,    29.53,    10.1492,    4.38086, 0, 2, 1, 7.2 
Transformer.MDV201_DA_8_972_C74454-1C,   0.880221,    38.41,    28.17,    5.83081,    2.39689, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_970_A63710-1A,    3.11322,    54.34,    39.85,    20.6994,    8.93626, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_854_B39586-1B,    1.88146,    49.26,    36.12,    12.3792,    4.92735, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_708_C52527-1C,   0.792812,    20.76,    15.22,    5.34293,    2.23049, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_413_A838-1A,    2.23161,    58.42,    42.84,    14.9287,     6.4432, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_010_C28269-1C,    1.76842,    30.87,    22.63,    11.8334,    4.88624, 0, 3, 1, 7.2 
Transformer.MDV201_HN_1_178_C69653-1C,    2.52167,    66.02,    48.41,    16.9301,    6.97191, 0, 6, 1, 7.2 
Transformer.MDV201_105409FUSE-1C,    2.09569,    54.87,    40.23,    14.1637,    5.82094, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_401_B63632-1B,    1.06534,    27.89,    20.45,    7.15299,    2.86596, 0, 2, 1, 7.2 
Transformer.MDV201_8105ELB-1A,    2.79124,    73.08,    53.59,    18.3812,    7.95269, 0, 3, 1, 7.2 
Transformer.MDV201_DA_8_773_A74438-1A,    1.37512,    18.00,    13.20,    9.03732,    3.97673, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_964_A14870-1A,    2.59914,    68.05,    49.90,    17.2879,    7.47304, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_848_B14854-1B,     1.8078,    47.33,    34.71,     11.902,    4.73642, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_682_A39565-1A,    2.51015,    43.81,    32.13,    16.6909,    7.20483, 0, 3, 1, 7.2 
Transformer.MDV201_HN_21054_B1144247-1B,   0.380896,     9.97,     7.31,    2.50692,    1.06094, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_141_ABC800-1A,    2.36909,    62.02,    45.48,    15.7521,    6.79934, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_616_ABC28226-1C,    1.66957,    43.71,    32.05,    11.2823,    4.63775, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_154_B62298-1B,   0.830493,    14.49,    10.63,    5.47926,    2.25476, 0, 3, 1, 7.2 
Transformer.MDV201_DA_7_169_C39742-1C,   0.387541,    16.91,    12.40,    2.55437,    1.07488, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_781_ABC58415-1C,    0.41985,    18.32,    13.43,    2.78031,    1.16578, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_954_B39771-1B,   0.679046,    17.78,    13.04,    4.42082,    1.79725, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_842_B94740-1B,    2.46152,    64.44,    47.26,    16.2205,    6.46838, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_674_C62310-1C,    2.45981,    64.40,    47.23,    16.3773,    6.74093, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_437_C14848-1C,   0.369573,    16.13,    11.83,    2.48532,    1.04951, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_462_C62243-1C,     3.5673,    62.26,    45.66,    23.7947,    9.79692, 0, 4, 1, 7.2 
Transformer.MDV201_DA_7_205_C39749-1C,    1.20089,    52.40,    38.43,    7.94413,    3.26105, 0, 1, 1, 7.2 
Transformer.MDV201_62302ELB-1B,    4.50391,    78.61,    57.65,    29.3435,    11.7507, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_836_B39616-1B,     2.8906,    50.45,    37.00,    19.2306,    7.65757, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_388_B802-1B,    1.98224,    51.90,    38.06,    13.3223,      5.303, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_432_B786-1B,    1.22511,    32.07,    23.52,    8.21862,    3.28311, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_014_C39766-1C,   0.829366,    36.19,    26.54,    5.54852,    2.28273, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_223_B8168-1B,    1.15241,    30.17,    22.12,    7.73873,    3.09514, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_530_C8156-1C,    2.39721,    41.84,    30.68,     16.129,    6.63497, 0, 3, 1, 7.2 
Transformer.MDV201_DA_7_490_A58425-1A,    1.66785,    43.66,    32.02,    11.0016,    4.74292, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_941_B39760-1B,    2.75644,    72.16,    52.92,    17.9834,    7.18334, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_830_A14875-1A,   0.816252,    21.37,    15.67,    5.41481,    2.36773, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_661_C62248-1C,     2.6717,    69.95,    51.29,    17.8168,    7.33837, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_399_B63641-1B,    1.45789,    38.17,    27.99,    9.79708,    3.90404, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_420_A814-1A,    2.85241,    74.68,    54.76,    19.0863,     8.2585, 0, 3, 1, 7.2 
Transformer.MDV201_15004ELB-1B,    2.52068,    65.99,    48.39,    16.4391,    6.55748, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_486_C1103251-1C,   0.201453,     8.79,     6.45,    1.34516,    0.59496, 0, 1, 1, 7.2 
Transformer.MDV201_DA_8_905_A58413-1A,    1.09237,    47.66,    34.95,    7.20695,    3.10522, 0, 1, 1, 7.2 
Transformer.MDV201_HN_2_820_B39623-1B,    2.57684,    67.46,    49.47,    17.1249,    6.83137, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_655_A14863-1A,   0.856329,    22.42,    16.44,    5.67943,    2.47934, 0, 1, 1, 7.2 
Transformer.MDV201_HN_1_449_B94735-1B,    1.38987,    36.39,    26.68,    9.17179,    3.65607, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_395_ABC63657-1B,   0.437573,     7.64,     5.60,    2.91068,    1.26912, 0, 1, 1, 7.2 
Transformer.MDV201_HN_1_165_C89780-1C,   0.476829,    20.81,    15.26,    3.19224,    1.33197, 0, 1, 1, 7.2 
Transformer.MDV201_39759ELB-1B,    2.79854,    48.84,    35.82,    18.2506,    7.26716, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_406_B806-1B,    3.84238,    67.06,    49.18,    25.8005,    10.2973, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_928_C94732-1C,    1.63556,    42.82,    31.40,    11.0433,    4.54003, 0, 2, 1, 7.2 
Transformer.MDV201_HN_2_649_A28248-1A,    3.99192,    52.25,    38.32,    26.5292,    11.4563, 0, 4, 1, 7.2 
Transformer.MDV201_HN_2_168_C14978-1C,    1.26783,    33.19,    24.34,    8.47488,    3.49412, 0, 3, 1, 7.2 
Transformer.MDV201_HN_2_312_ABC44586-1B,   0.862705,    22.59,    16.56,    5.78167,    2.33028, 0, 1, 1, 7.2 
